Row ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Order ID,Order Date,Ship Date,Ship Mode
6013,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,CA-2015-135580,2015-12-30,2016-01-03,Standard Class
8925,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,CA-2016-168032,2016-01-30,2016-02-03,Standard Class
1019,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0.0,2.499,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,CA-2015-108665,2015-07-06,2015-07-10,Standard Class
5417,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,US-2017-125647,2017-09-23,2017-09-28,Standard Class
8709,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,4,0.2,-17.9928,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,CA-2014-119144,2014-11-16,2014-11-18,First Class
6645,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,0.2,-31.4874,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,US-2015-156496,2015-08-10,2015-08-16,Standard Class
1931,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,US-2017-101539,2017-03-16,2017-03-18,Second Class
2242,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,US-2016-126893,2016-11-26,2016-12-01,Standard Class
2247,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,CA-2017-103380,2017-11-21,2017-11-25,Standard Class
1445,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.4946,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,CA-2016-133725,2016-05-23,2016-05-28,Standard Class
1253,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0.0,285.9896,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,CA-2015-154956,2015-07-04,2015-07-09,Standard Class
6196,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.988,2,0.4,-76.9972,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,CA-2017-113453,2017-10-21,2017-10-28,Standard Class
6969,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.4922,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,CA-2015-110765,2015-10-16,2015-10-20,Second Class
8203,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,142.9948,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,CA-2015-114811,2015-08-11,2015-08-11,Same Day
9430,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,CA-2015-166219,2015-08-28,2015-09-01,Standard Class
4999,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,CA-2016-129238,2016-01-31,2016-02-04,Standard Class
3525,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,CA-2016-132731,2016-11-24,2016-11-28,Standard Class
4074,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0.0,213.7044,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,US-2015-164308,2015-09-24,2015-09-27,First Class
9054,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,0.2,2.8784,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,CA-2014-141838,2014-03-26,2014-03-31,Second Class
7620,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,7.196,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,CA-2017-151225,2017-10-27,2017-10-29,First Class
8481,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2,0.0,10.0744,PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,68104,Central,CA-2014-109890,2014-07-21,2014-07-27,Standard Class
5838,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,CA-2017-133207,2017-11-27,2017-12-03,Standard Class
6360,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,0.2,8.6352,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,CA-2017-139080,2017-01-23,2017-01-28,Standard Class
8705,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,0.2,11.5136,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,CA-2016-111318,2016-07-23,2016-07-26,First Class
9115,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,CA-2016-135461,2016-02-07,2016-02-10,Second Class
9505,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0.0,272.9825,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,CA-2016-113607,2016-10-14,2016-10-18,Standard Class
6944,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,CA-2015-139248,2015-07-25,2015-07-30,Standard Class
9415,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,2,0.2,15.599,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,CA-2015-127824,2015-10-18,2015-10-22,Standard Class
9144,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,US-2017-166688,2017-05-20,2017-05-26,Standard Class
8595,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,4,0.2,31.198,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,CA-2017-159667,2017-11-09,2017-11-13,Standard Class
91,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,CA-2016-109806,2016-09-17,2016-09-22,Standard Class
7224,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,CA-2016-109953,2016-07-14,2016-07-18,Standard Class
4607,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,1,0.0,13.3371,MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,14609,East,CA-2015-135020,2015-05-28,2015-06-02,Standard Class
42,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,147.168,4,0.2,16.5564,LC-16930,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central,CA-2017-120999,2017-09-10,2017-09-15,Standard Class
6229,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,4,0.4,-20.2356,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,CA-2016-148208,2016-01-22,2016-01-27,Standard Class
4022,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,CA-2014-154963,2014-06-22,2014-06-27,Standard Class
320,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0.0,80.0226,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,CA-2014-164973,2014-11-04,2014-11-09,Standard Class
7810,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784,2,0.2,10.8784,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,US-2016-137295,2016-01-08,2016-01-13,Standard Class
9974,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.96,5,0.2,27.196,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,US-2016-103674,2016-12-06,2016-12-10,Standard Class
6429,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CA-2016-143714,2016-05-23,2016-05-27,Standard Class
9879,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,US-2017-166324,2017-04-20,2017-04-21,First Class
6411,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992,1,0.2,0.6993,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,CA-2017-161774,2017-05-14,2017-05-15,First Class
8883,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,US-2017-115252,2017-10-20,2017-10-25,Standard Class
4273,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,US-2017-158505,2017-07-21,2017-07-21,Same Day
6319,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.4965,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,CA-2017-161459,2017-11-25,2017-11-29,Second Class
3622,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,0.2,5.5944,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,CA-2016-109743,2016-09-22,2016-09-29,Standard Class
6539,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0.0,41.3374,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,CA-2015-109862,2015-10-25,2015-10-30,Standard Class
4673,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0.0,165.3496,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,CA-2016-133550,2016-07-31,2016-08-06,Standard Class
7827,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,0.2,38.1576,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,CA-2017-117114,2017-10-31,2017-11-05,Standard Class
668,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,CA-2017-132682,2017-06-08,2017-06-10,Second Class
6366,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.1294,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,CA-2017-144848,2017-04-04,2017-04-05,First Class
9989,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0.0,55.647,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,CA-2017-163629,2017-11-17,2017-11-21,Standard Class
9758,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0.0,55.647,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,CA-2017-113705,2017-03-27,2017-03-29,Second Class
1401,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0.0,6.104,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,CA-2016-159212,2016-11-01,2016-11-05,Standard Class
49,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0.0,6.104,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,CA-2016-169194,2016-06-20,2016-06-25,Standard Class
7263,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CA-2017-156363,2017-10-22,2017-10-28,Standard Class
4800,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,US-2016-148901,2016-05-14,2016-05-19,Standard Class
7758,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,CA-2017-112844,2017-11-13,2017-11-16,Second Class
3739,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,0.0,3.052,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,CA-2016-133340,2016-12-09,2016-12-13,Standard Class
9142,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,CA-2016-139409,2016-09-05,2016-09-07,First Class
5198,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,CA-2014-159709,2014-05-10,2014-05-15,Standard Class
4550,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,CA-2015-126557,2015-07-12,2015-07-17,Second Class
4413,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3,0.0,160.6722,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,CA-2014-130624,2014-06-21,2014-06-24,First Class
601,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,US-2016-100720,2016-07-16,2016-07-21,Standard Class
171,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CA-2014-139892,2014-09-08,2014-09-12,Standard Class
1010,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,CA-2017-135034,2017-08-01,2017-08-03,First Class
6706,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,CA-2015-139164,2015-06-23,2015-06-28,Standard Class
763,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,CA-2015-114923,2015-02-08,2015-02-13,Standard Class
2171,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,CA-2017-117870,2017-01-27,2017-01-30,Second Class
1179,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0.0,44.9925,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,CA-2016-113621,2016-12-01,2016-12-05,Standard Class
8001,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4,0.0,76.5484,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,US-2015-151407,2015-11-08,2015-11-12,Standard Class
6607,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4,0.2,23.7564,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,CA-2016-148852,2016-05-26,2016-05-31,Standard Class
1952,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,CA-2017-157987,2017-09-02,2017-09-06,Standard Class
4804,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,CA-2017-136364,2017-07-13,2017-07-17,Second Class
1030,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,CA-2014-163552,2014-07-11,2014-07-15,Standard Class
124,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CA-2016-103730,2016-06-12,2016-06-15,First Class
4362,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.0,8.4564,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South,US-2017-163195,2017-02-17,2017-02-21,Second Class
5717,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.0,8.4564,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,CA-2015-124107,2015-10-09,2015-10-12,Second Class
1983,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0.0,134.3888,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,CA-2014-122749,2014-12-03,2014-12-09,Standard Class
4683,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,9,0.2,86.3928,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,CA-2016-127698,2016-01-12,2016-01-12,Same Day
8064,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0.0,100.7916,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,CA-2016-132997,2016-11-07,2016-11-09,First Class
5939,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,9.5992,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,CA-2017-122077,2017-05-19,2017-05-25,Standard Class
2726,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.994,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CA-2017-149888,2017-11-07,2017-11-13,Standard Class
8382,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,CA-2016-134544,2016-03-17,2016-03-19,Second Class
3979,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,CA-2017-101308,2017-10-02,2017-10-07,Standard Class
4540,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0.0,1.0598,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,CA-2015-104129,2015-02-27,2015-03-02,Standard Class
